step,rebuild_triggered,last_true_target,prediction,error,threshold,feature_MLUT4_AIA792101B,feature_MLUT4_TE-252D,feature_MLUT4_FIC-231B,feature_MLUT4_AT-232A,feature_MLUT4_TE-252F,feature_MLUT4_FIC-231C,feature_MLUT4_PIC-233,feature_MLUT4_TE-252G,feature_MLUT4_TE-252I,feature_前爐SOx濃度,feature_鈣硫比,feature_MLUT4_FIC-231A,feature_MLUT4_IT-E7925B,feature_MLUT4_FIC-233,feature_MLUT4_ZT-232,feature_MLUT4_FT-792020,feature_MLUT4_IT-E7925A,feature_MLUT4_TE-251A,feature_MLUT4_PDT-232,feature_MLUT4_TE-251G,feature_MLUT4_FQ-205,feature_MLUT4_TE-251D,feature_MLUT4_TE-251F,feature_MLUT4_TE-251H,feature_MLUT4_RQ-2BTLS,feature_prev_target,feature_0
471,False,0.7863530054761952,0.7953692078590393,0.00867615788440046,0.0271939873536992,4.341832634891915,963.6646108869645,11.70719717676304,229.4273003733663,934.9550010219049,13.31785050720819,982.5702635356622,919.158006696742,912.0,591.992904596882,3.036630317126563,17.7180004119873,15.64100049397062,201.0187480207268,16.39999961853027,14045.29500382363,12.5,910.0,100.7507083285909,931.0226083345758,381.3174989841477,936.0191580156804,931.7235544194551,966.28028815381,3.200000047683716,0.788169176724969,
472,False,0.7878981368571548,0.7957168817520142,0.007471071001884488,0.02667820981003952,4.338763921400936,963.6250076445019,11.70720672239097,228.098636233259,935.7319031223822,12.79720651288799,984.5325696608634,919.1498216815295,912.0,592.8585230329982,3.034987052600619,17.7180004119873,15.57499831709316,203.5254691775468,16.39999961853027,14034.82780280689,12.5,910.0,100.4368739116196,931.1885001101437,381.7027308983971,935.6825152216892,932.3383298454224,966.3421747039483,3.200000047683716,0.7880559116484037,
473,False,0.774177367822741,0.7931467294692993,0.021539513929273113,0.026162432266379845,4.335695207909957,963.5854044020394,11.70721626801891,228.3708805647736,936.0,12.63477271067078,984.1594177523577,919.3298704119327,912.0,592.741552492844,3.034734533174051,17.7180004119873,15.50943170302867,203.0211362699627,16.39999961853027,14045.55868671113,12.5,910.0,97.40110943629712,931.5596904313745,381.8327394045647,935.3714125763938,932.9453931697919,966.4040612540869,3.200000047683716,0.7822561953863421,
474,False,0.7704852108034729,0.7900294661521912,0.02266151866582644,0.025646654722720163,4.332626494418978,963.5458011595767,11.70722581364685,230.3116151206755,936.0,12.63451215369528,983.2282143710308,919.5221867302714,912.0,592.3094691582609,3.028994942499433,17.7180004119873,15.44868194712615,199.8821073773174,16.39999961853027,14067.69215492424,12.5,910.0,97.94822425977472,931.9442604893454,382.1780476308873,935.342756618554,933.386570465758,966.4659478042252,3.193799366985631,0.7773372088151782,
475,False,0.78071911071732,0.791837751865387,0.009310355434871131,0.025130877179060485,4.329557780928,963.5227214099086,11.70723535927479,231.7618310827828,936.0198157641555,12.63425159671979,983.0,919.7145030486103,912.0,591.9176657315269,2.965943070836906,17.7180004119873,15.38926537651129,197.8487733445281,16.39999961853027,14054.39506247496,12.5,909.9913734219411,100.2933088863405,932.3209046352883,382.0462973490227,935.411552167214,933.5355009929481,966.5278343543634,3.127171477571404,0.7787504746235321,
476,False,0.7850107957106295,0.7917764186859131,0.00682695615475748,0.02488394132773708,4.326489067437021,963.7028403933342,11.70724490490272,232.2466227143804,936.6669838574268,12.63399103974429,982.9621579829625,919.9068193669493,912.0,592.0142531000408,3.014333045920174,17.7180004119873,15.32984880589644,197.9193039062833,16.39999961853027,14104.04708352979,12.5,909.8437682192891,100.0346343818629,932.6618597028734,381.7879676464739,935.7174123297834,933.5918852407698,966.5917889805096,3.178044122905936,0.7813666054273581,
477,False,0.7858888771555658,0.7966713309288025,0.005887541530347318,0.024637005476413676,4.323420353946042,963.9433151438309,11.70725445053066,235.8040574806977,937.0,12.63373048276879,982.2701425846644,920.0991356852883,912.0,592.1971586505135,3.035311986006636,17.7180004119873,15.27043223528158,197.5479924827626,16.39999961853027,14041.63523104994,12.5,909.6476446780673,102.429510943872,932.9896174298776,382.0304717203471,936.0936873832334,933.9911158913852,966.6824854196518,3.200000047683716,0.7832564213340565,
478,False,0.7910814916280451,0.7984678745269775,0.005589839300757404,0.024390069625090275,4.320351640455063,964.1837898943271,11.7072639961586,238.3435444817719,937.0,12.6334699257933,981.9448180061241,920.2914520036272,912.0,591.5930798726902,3.035734376998007,17.7180004119873,15.22211990714085,196.5855053899215,16.39999961853027,14076.65758099459,12.5,909.4515211368456,100.8629998419322,933.2632017396365,382.4167598782557,936.4699624366833,934.5736036333972,966.7813826528794,3.200000047683716,0.7865264464898588,
479,False,0.789526719470415,0.7972877621650696,0.008941155056562566,0.024143133773766867,4.317282926964084,964.4242646448238,11.70727354178654,237.5761927995986,937.0,12.6332093688178,980.6003831047158,920.4837690608347,912.0,591.3872305297411,3.036263945102092,17.7180004119873,15.33438671131496,196.4363186246345,16.39999961853027,14104.53937896405,12.5,909.2583002677195,98.16350180514591,933.5275935976524,382.6612659229249,936.846237490133,935.156091375409,966.880279886107,3.200000047683716,0.7877802330696714,
480,False,0.7863478432298333,0.7974027395248413,0.01093991893523627,0.023896197922443463,4.314214213473106,964.6647393953205,11.70728308741447,236.5740050766847,937.0011459577394,12.6329488118423,980.0,920.6760924737606,912.0,592.5846037019325,3.036793697999226,17.7180004119873,15.49935966306108,196.6072636351064,16.39999961853027,14075.34731914256,12.5,909.1472561613084,100.0067568504421,933.7919854556683,382.8592354788502,937.2148040205942,935.7380703246569,966.9791771193347,3.200000047683716,0.7871816504840575,
481,False,0.7811429610612255,0.7940835952758789,0.016259778463615815,0.02364926207112006,4.311145499982127,964.9052141458169,11.70729263304241,236.1857841353691,937.4817162614751,12.63268825486681,979.9688450294061,920.8684173476513,912.0,592.0775393550337,3.033533285362998,17.7180004119873,15.65609403781031,199.6511602259115,16.39999961853027,14061.52717530036,12.5,909.073738765245,100.5690974123771,934.0433328192939,383.1210237715978,937.4572448254894,936.1069998996967,967.0780743525626,3.196011615043324,0.7846581375213807,
482,False,0.7866483935449201,0.7923308610916138,0.007435201730958796,0.023402326219796654,4.308076786491148,965.1406609951995,11.70730217867035,236.0,937.9000244140625,12.63242769789131,978.7071686461801,921.0607422215423,912.0,589.8310854012195,2.971026062542216,17.7180004119873,15.6689576505041,203.110087635743,16.39999961853027,14020.92916172389,12.5,909.000221369182,99.75315288104778,934.1267488126323,384.4191617806767,937.6456056980038,936.0862751770464,967.1769715857902,3.129811266339483,0.7854898472720855,
483,False,0.78822349234571,0.7936184406280518,0.004107368745903783,0.02315539036847325,4.305008073000169,965.2825549001802,11.70731172429829,237.0497533838649,937.9000244140625,12.63216714091581,978.6170224308914,921.2530670954332,912.0,588.9402065529197,3.012420689739566,17.7180004119873,15.62935294405654,205.1882750771591,16.39999961853027,14057.92143178144,12.5,908.9252517024804,97.70960555676145,934.1588087256343,384.6530663655629,937.6540197564311,935.868304092287,967.2758688190177,3.1731720970379,0.786632212493348,
484,False,0.7790926917459662,0.7913819551467896,0.014525748882085576,0.02290845451714985,4.301939359509189,965.3891854670128,11.70732126992623,238.1984295188181,937.9000244140625,12.63190658394032,977.767451370962,921.4453919693242,912.0,589.7691801922971,3.038125189095208,17.7180004119873,15.58974823760896,207.042985762513,16.39999961853027,14112.55287852559,12.5,908.7547361435412,95.82628214729115,934.1908686386362,383.9977170928873,937.5946056412571,935.6503330075277,967.3762495003084,3.200000047683716,0.7834815158758912,
485,False,0.7803308632835632,0.7925073504447937,0.011051091863226392,0.02266151866582644,4.29887064601821,965.4958160338454,11.70733081555416,237.9521466013474,937.9000244140625,12.63164602696482,976.4116360445139,921.6377168432152,912.0,590.6284495785075,3.038360865736397,17.7180004119873,15.55014353116139,207.2253168484967,16.39999961853027,14107.18771077644,12.5,908.526689418718,98.90923705024274,934.222928551638,383.2253680413816,937.5351915260832,935.4323619227682,967.5105876237933,3.200000047683716,0.7821648870346115,
486,False,0.7797421657948024,0.791843831539154,0.012765184649991324,0.02254931819217111,4.295801932527232,965.602446600678,11.7073403611821,237.174114423276,937.9000244140625,12.63138546998933,976.5670586824479,921.830041717106,912.0,591.2580518163684,3.038596578944734,17.7180004119873,15.51053882471382,207.3684050803938,16.39999961853027,14110.84278526443,12.5,908.2994263949302,99.82735477069012,934.2549884646398,382.8242896411397,937.4757774109091,935.3983984438639,967.6484725781951,3.200000047683716,0.7811524540337529,
487,False,0.770102298979175,0.7888320088386536,0.021741532559979015,0.022477521444656957,4.292733219036253,965.7090771675105,11.70734990681004,235.5683102234112,937.9000244140625,12.63112491301383,975.3215443647559,922.0223665909971,912.0,590.3033140134465,3.043590016480833,17.7180004119873,15.47093411826625,207.6483535605207,16.39999961853027,14121.14510431677,12.5,908.2658290961126,96.82618975210244,934.2881278289924,381.8207242339705,937.4228792219825,935.6395710596419,967.502301050916,3.205007958263902,0.7765346955157566,
488,True,0.752523738732556,0.7648972868919373,0.036308270106097607,0.02439006962509027,4.289664505545274,965.8157077343428,11.70735945243797,233.1036294931279,937.9000244140625,12.63086435603833,975.0932773370929,922.2145890798816,912.0,591.1709632617744,3.171670684423815,17.7180004119873,15.43132941181868,207.2847246099049,16.39999961853027,14110.68124920896,12.5,908.3818062426415,98.28625001841803,934.4576643532921,381.412476586821,937.5435781792455,935.7281029102721,967.2293323094946,3.338902083523701,0.7665007367465599,
489,False,0.7518521809127636,0.7634042501449585,0.013045105979173632,0.013045105979173632,4.286595792054295,965.9223383011755,11.70736899806591,231.4437537559108,937.9000244140625,12.63060379906284,975.9998232882668,922.3713175620454,911.9998056214077,592.5228354253757,3.232493543924648,17.7180004119873,15.39172470537111,209.3050308788349,16.39999961853027,14081.44178406819,12.5,908.4977833891701,99.80728739900195,934.7220453799966,381.7889198473895,937.7415833726016,935.6834359718139,966.9563635680731,3.402077474023133,0.7603792395237827,
490,False,0.7602250092212214,0.7637845277786255,0.0031792409237371144,0.012058519473629981,4.283527078563316,966.0289688680081,11.70737854369385,231.3999938964844,937.9000244140625,12.63034324208734,975.4918252731508,922.4994935429344,911.4410202070754,592.2319508777327,3.297019491822275,17.7180004119873,15.35211999892354,209.9708447970327,16.39999961853027,14076.32866492094,12.5,908.6137605356989,100.3295676513013,934.9864264067007,382.3550593784108,937.9395885659575,935.918468449933,966.6904237315752,3.469757747795116,0.7603147880939278,
491,False,0.7584630071034627,0.7627658843994141,0.005321520675162783,0.011500388918371462,4.280458365072338,966.1355994348407,11.70738808932179,231.2625328605285,937.9000244140625,12.63008268511184,974.0237341267115,922.6276695238233,910.9000272653608,591.6132221743967,3.388099684016015,17.7180004119873,15.31486216459934,208.9449141334186,16.39999961853027,14109.24470573394,12.5,908.7297376822278,99.37358516038502,935.2508074334053,383.6264380127934,938.1375937593133,936.0650576267657,966.6687322443391,3.565372607094743,0.7595409457903629,
492,True,0.7440713319723923,0.7532868385314941,0.018694552427021782,0.016999718492667338,4.277389651581359,966.2422300016731,11.70739763494973,230.9947268728833,937.9000244140625,12.62982212813635,973.9382063261652,922.6937317175816,910.9000244140625,591.1597979501099,3.358265422711014,17.7180004119873,15.36773963037957,208.3833891792222,16.39999961853027,14088.07969730527,12.5,908.8457148287564,98.7033794427552,935.388950310539,383.6442507027879,938.3355989526696,935.9784050897575,966.7677481659755,3.533742210998266,0.7530763359613405,
493,False,0.7271667639350204,0.754334032535553,0.026120074596473697,0.026120074596473697,4.27432093809038,966.3488605685058,11.70740718057766,231.7683374814699,938.1561412988967,12.62956157116085,975.448493839245,922.6802835939222,910.9000244140625,590.3275286953821,3.323865483115542,17.7180004119873,15.46677395188857,209.6151885084109,16.39999961853027,14034.54197125869,12.5,908.9616919752852,96.5121348131511,935.3654988652819,382.2777114853819,938.5273303084105,935.6834116587685,966.8667640876117,3.497312067397589,0.7422489632836503,
494,False,0.736064559132506,0.7564666867256165,0.018269473403046965,0.025335014477131025,4.271252224599401,966.4554911353383,11.7074167262056,234.3074159353914,938.9391834984729,12.62930101418536,976.8620766397811,922.6665411655162,910.9000244140625,591.731672933115,3.204932880153186,17.7180004119873,15.56580827339757,210.2122304880849,16.39999961853027,14011.32668190166,12.5,909.077669121814,99.46877641402679,935.3414492841137,381.2571392632959,938.4244652400521,934.8001469305166,966.9634196409716,3.371948896896773,0.7396645574715485,
495,False,0.7647812243268349,0.7586345076560974,0.008314537601218475,0.02454995435778835,4.268183511108422,966.5608851428926,11.70742627183354,237.3587087597748,938.7864507610873,12.62904045720986,978.4070807434542,922.6527987371098,910.9000244140625,593.4630938727863,3.200356931788991,17.7180004119873,15.66310783905258,210.54250576179,16.39999961853027,14033.93826752521,12.5,909.1936462683427,99.48478308237377,935.3173997029453,381.5061432600518,938.1604603092208,934.0234987693677,966.9352084984666,3.366910402612996,0.7501605823455726,
496,False,0.7768645043073883,0.7640092968940735,0.01822999665129088,0.023764894238445678,4.265114797617443,966.5928822367225,11.70743581746148,239.2577186038636,937.9844378015063,12.62877990023436,978.9949592566339,922.639056308704,910.9000244140625,593.1033505510453,3.410677723920164,17.7180004119873,15.65743965541111,208.5278533625879,16.39999961853027,13999.35812386353,12.5,909.3096234148716,97.29502170277131,935.1789901580238,381.5392673957223,937.8977255970525,933.7801992414036,966.836199345408,3.587921848443556,0.7613199065807557,
497,False,0.7781756779585935,0.7673548460006714,0.014166381064520062,0.022979834119103006,4.262046084126464,966.5818847908761,11.70744536308941,240.2296606169575,937.9000244140625,12.62851934325887,979.7568239296597,922.6253138802977,910.9000244140625,592.527984681544,3.457765963741114,17.7180004119873,15.5914548895336,207.614401146552,16.39999961853027,14034.93076708388,12.5,909.4256005614003,97.56836941927301,934.7846466934859,380.7718641295272,937.7214366036451,933.5384590773272,966.7402582872235,3.637174856339201,0.7683637789493305,
498,False,0.7808303668215455,0.7735174298286438,0.01347552082087411,0.02219477399976033,4.258977370635486,966.5708873450294,11.70745490871735,239.640821199443,937.7714858000963,12.62825878628337,980.9803739463168,922.6115714518913,910.9000244140625,593.2227833976236,3.364544783357474,17.7180004119873,15.52525555914796,209.1557733777183,16.39999961853027,14069.21438620556,12.5,909.5710960078835,100.6398565772282,934.3807741846015,379.789134025963,937.5976558355229,933.1270648410484,966.8834787978521,3.538841944157598,0.7735734517596157,
499,False,0.7898703134153852,0.7827935814857483,0.016352883586741362,0.02140971388041766,4.255908657144507,966.559889899183,11.70746445434529,237.3187628929049,937.1037884919108,12.62799822930787,981.6900201646537,922.5759480102719,910.9000244140625,594.4526161329339,3.328385031116252,17.7180004119873,15.43921100628978,209.0848480714332,16.39999961853027,14115.3522845141,12.5,909.7663729127777,101.2262966658547,933.9769016757167,379.4632987323192,937.4738750674007,932.9312914526142,967.0,3.500537045353471,0.7803837608779804,
500,False,0.7983360070787414,0.7874775528907776,0.015542425592993125,0.020624653761074984,4.252839943653528,966.5488924533363,11.70747399997322,235.7288363218869,937.0,12.62773767233238,982.6393318452019,922.4665810740289,910.9000244140625,594.1857305300807,3.384642535533077,17.7180004119873,15.34020612069857,210.0450725625036,16.39999961853027,14097.9097252694,12.5,909.9624517352474,100.2699743221708,933.5730291668324,379.8389021065563,937.3493095446258,932.7694529098724,967.0,3.559427802244696,0.7878858400254026,
501,False,0.7988649239137813,0.788329541683197,0.01138737102300369,0.019839593641732312,4.249771230162549,966.5378950074899,11.70748354560116,234.7828326892241,937.0,12.62747711535688,982.019946848787,922.3512078230766,910.9000244140625,592.205616058502,3.42348830898543,17.7180004119873,15.24120123510736,209.1098854940165,16.39999961853027,14088.65836881502,12.5,910.1585305577175,98.3448424327277,933.1723556839286,380.3999068111366,937.1232378046377,932.6197819572906,966.999151756833,3.599999904632568,0.7924738985544413,
502,False,0.7926064531055527,0.785948634147644,0.004276911422355645,0.019054533522389637,4.24670251667157,966.5268975616433,11.7074930912291,232.7436422051789,937.0,12.62721655838138,982.0,922.2358345721243,911.2265952773954,590.6039579141896,3.42375430950278,17.7180004119873,15.14278950470351,207.7993512270666,16.39999961853027,14064.13441972162,12.5,910.3546093801873,97.63181534072923,932.7860129583687,380.958034780657,936.8262786117941,932.5588656406886,966.8611215534062,3.599999904632568,0.7925292918864326,
503,False,0.7654322031385294,0.7784965634346008,0.0205164310091146,0.0205164310091146,4.243633803180591,966.5159001157969,11.70750263685704,229.6322773362657,937.0,12.62695600140589,981.7181284643445,922.1204613211719,911.9684970504974,591.0706765863729,3.424020351359118,17.7180004119873,15.16817583047242,209.2628277281507,16.39999961853027,14007.17498276314,12.5,910.5506882026573,99.84931757462009,932.4013979969714,380.9167867300754,936.5293194189504,932.515719182066,966.6235188499971,3.599999904632568,0.7812056668548822,
504,True,0.7459018201810533,0.7649879455566406,0.0325947432535475,0.02555971023773779,4.240565089689612,966.5047733896283,11.70751218248498,227.8322235852862,937.0,12.62669544443039,981.3006139487698,921.9920958401304,912.2538922740292,591.0255893045692,3.424148026883477,17.7180004119873,15.28698996776559,209.7662813203278,16.39999961853027,14014.74701994643,12.5,910.7467670251272,99.80694504472257,932.016783035574,380.6989936188741,936.2330630117888,932.4725727234436,966.3859161465882,3.599854394714952,0.7664525129044706,
505,False,0.7559981109039329,0.7664284706115723,0.008989834652707751,0.008989834652707751,4.237496376198633,966.4451251701115,11.70752172811291,226.8487009166464,937.0,12.6264348874549,981.9609572939171,921.770209191515,913.1535594467401,589.7475061918822,3.372395376985637,17.7180004119873,15.40580410505875,211.433854142465,16.39999961853027,14034.95950735943,12.5,910.9428458475971,99.15886120542908,931.6671629074477,380.3173672181871,936.2005761428029,932.4294262648209,966.148313443179,3.545294794583945,0.7620837141274308,
506,False,0.7720605463254567,0.7676498889923096,0.005632075713884466,0.008654058758825422,4.234427662707654,966.3461087369735,11.70753127374085,227.1667610178599,937.0,12.6261743304794,982.7179132904828,921.5298168519666,913.8577397709239,588.531639093971,3.380345672527792,17.7180004119873,15.52461824235191,212.4246572255151,16.39999961853027,14064.14506601197,12.5,911.1389246700671,100.2103742042108,931.6176025044545,380.5384069302787,936.3821003194204,932.3862798061984,965.9109625821056,3.553840641681384,0.7662529408611287,
507,True,0.7849156918854038,0.7735748291015625,0.017265802893094206,0.015610609245016916,4.231358949216675,966.2470923038352,11.70754081936879,229.108606411575,937.0,12.6259137735039,984.6226498701826,921.2894245124182,913.9000244140625,587.8438785415304,3.424078766682427,17.7180004119873,15.64337959277816,213.6147119005862,16.39999961853027,14084.71112974697,12.5,911.335003492537,101.9429356332045,931.6368395767222,380.9996603324666,936.5636244960373,932.3431333475758,965.9057838357019,3.600028210012905,0.7740519334622222,
508,False,0.7928971791616799,0.7809488773345947,0.0193223500601174,0.0193223500601174,4.228290235725696,966.1480758706973,11.70755036499673,231.4406410960701,937.0,12.62565321652841,984.2695372313243,921.04903217287,913.9000244140625,588.1004193941692,3.473213442183101,17.7180004119873,15.66541558452456,213.9857018479503,16.39999961853027,14070.65678682573,12.5,911.5310823150069,101.588282582795,931.6560766489902,380.3771146304082,936.7451486726546,932.2999868889532,966.1039368240497,3.651900617545908,0.7819271889154342,
509,False,0.7918569212957899,0.7833849787712097,0.010908043961195157,0.018480919450225175,4.225221522234718,966.0490594375591,11.70755991062466,232.6484131213267,937.0,12.62539265955291,984.5362857967841,920.8086398333216,913.9000244140625,589.5455490167562,3.470375164146278,17.7180004119873,15.59940253772885,213.6394315176568,16.39999961853027,14066.07527520602,12.5,911.7271611374769,100.1723145551346,931.6753137212579,380.0802825779281,936.9266728492718,932.2568404303307,966.4547651851138,3.649051026519474,0.7860767330670174,
510,False,0.7916528424732627,0.7837117314338684,0.008267863702053013,0.01763948884033295,4.222152808743739,965.9500430044211,11.7075694562526,232.560391842608,937.0,12.62513210257741,983.1427640492635,920.5725975702784,913.9000244140625,590.1112091968012,3.423861983668548,17.7180004119873,15.53338949093313,213.1150158723379,16.39999961853027,14035.05202574096,12.5,911.888871700761,99.42321452179063,931.6905467302628,380.6246513925196,937.108197025889,932.211167552796,967.1493250213183,3.599999904632568,0.7884069380805028,
511,False,0.7875913562886749,0.7839236855506897,0.0038796248548065293,0.016798058230440727,4.21908409525276,965.851026571283,11.70757900188054,232.3281448542801,937.0,12.62487154560192,983.3504603516806,920.461266440707,913.9000244140625,589.7417235606007,3.424021635795654,17.7180004119873,15.48042785063191,211.1653129207994,16.39999961853027,14030.36922186622,12.50032045669958,911.9182953450927,99.06985454266646,931.5909883631973,380.9734130181279,937.2391521261686,932.0673979910164,967.7469267140232,3.599999904632568,0.7880661139248476,
512,False,0.7813468944368848,0.7821849584579468,0.0025767911138049326,0.015956627620548502,4.216015381761781,965.7520101381449,11.70758854750848,231.9389583628655,936.9927119823382,12.62461098862642,985.1531814454422,920.4071768111537,913.9000244140625,589.9823076832101,3.424181302812372,17.7180004119873,15.4408226937995,213.1209674153364,16.39999961853027,14081.2077071727,12.51808694913718,911.9346320283769,100.5851740898648,931.4387415923584,381.1219951315024,937.3183560966054,931.8732051107306,967.9360201124995,3.599999904632568,0.7852582136852965,
513,False,0.7897356101470198,0.7841100692749023,0.007550651689072985,0.015115197010656278,4.212946668270803,965.6529937050069,11.70759809313641,232.9038544807973,936.3995388416364,12.62435043165092,987.1145424109593,920.3530871816004,913.9000244140625,589.6500707038966,3.379616887820093,17.7180004119873,15.40121798136844,216.2277248303415,16.39999961853027,14078.47834741371,12.54582771541648,911.9509687116613,101.1909990790551,931.2864948215195,381.4351267894764,937.3975583451613,931.6802714762622,968.0102824259408,3.552981589197372,0.7871292766294317,
514,False,0.798848199615323,0.7852838635444641,0.014738130340420708,0.016571818228299385,4.209877954779824,965.5539772718688,11.70760763876435,234.1034217626583,936.0,12.62408987467543,988.9335384542021,920.298997552047,913.9000244140625,589.744108019522,3.373211806430159,17.7180004119873,15.36161326893739,218.0115000183334,16.39999961853027,14046.50939681162,12.57356848169577,911.9673053949455,102.4416004228712,931.1342480506806,381.9298710361039,937.476760593717,931.6568808610612,968.0845202982816,3.546082571095711,0.7920265071363849,
515,False,0.7986750164247672,0.7943331599235535,0.013391152880303125,0.016113396256329713,4.206809241288845,965.4549608387308,11.70761718439229,235.0543711941308,936.0,12.62382931769993,990.1499962826234,920.2449079224937,913.9000244140625,590.6905361031666,3.424561179159981,17.7180004119873,15.32200855650633,217.0630724200175,16.39999961853027,14010.26399583213,12.60130924797506,911.9836420782298,101.8547204511196,930.9820012798416,381.9741233208091,937.5559628422728,931.5727313194454,968.1587581706228,3.599895610901412,0.7948048582316201,
516,False,0.8033490657870922,0.7940675020217896,0.009015905863538731,0.015654974284360048,4.203740527797866,965.3559444055927,11.70762673002023,236.219365014259,936.0,12.62356876072444,991.3880189339241,920.1908182929403,913.9000244140625,588.3918054119401,3.38279130138857,17.7180004119873,15.34421503955256,215.1315989745913,16.39999961853027,13998.84142814028,12.62905001425435,912.0192828702682,100.5550141605598,930.8297545090029,382.1425666968192,937.4526586969583,931.3461314729618,968.2513996862187,3.555821309249166,0.7983754042578013,
517,False,0.8089701028309898,0.7995705008506775,0.01490260080920025,0.015344575734291963,4.200671814306887,965.2569279724546,11.70763627564816,236.3125877342531,936.0,12.62330820374894,989.624399793983,920.136728663387,913.9000244140625,584.4135277188299,3.371182579260351,17.7180004119873,15.443031827255,212.3578926680471,16.39999961853027,13998.74682103931,12.65679078053364,912.1713527205433,99.77391081993031,930.6775077381641,382.5249352895934,937.1231516715964,931.1195316264784,968.3668511265487,3.543453525353983,0.8028028316866749,
518,False,0.8053151980768097,0.7970690727233887,0.005744697226132245,0.01490260080920025,4.197603100815908,965.1579115393164,11.7076458212761,234.9510697461666,936.0,12.62304764677344,990.7122073894413,920.0826390338336,913.9000244140625,583.3444055249648,3.424868548105973,17.7180004119873,15.54206367951401,210.1853114116645,16.39999961853027,13975.13535877591,12.68453154681293,912.342928497975,99.76472603654824,930.525260967325,381.6239288445694,936.7930096373763,931.1102525381424,968.482366600123,3.599714996377133,0.8038527265742191,
519,False,0.7980160146279665,0.7938346266746521,0.0009469419045777805,0.014886153762322296,4.194534387324929,965.0588951061784,11.70765536690404,233.1553534387999,936.0,12.62278708979795,991.0,920.0285494042803,913.9000244140625,582.9072150200151,3.425299389013598,17.7180004119873,15.64109553177302,210.873589458552,16.39999961853027,14012.78689907798,12.64247612394939,912.5145042754068,100.1637057807904,930.3730141964861,380.3739353073908,936.4629543520929,931.3430501046578,968.5978820736971,3.599999904632568,0.8014136181477964,
520,False,0.7949555007583777,0.7915894389152527,0.0011208740837256315,0.014869706715444343,4.19146567383395,965.0004449448124,11.70766491253198,232.066487510699,936.0,12.62252653282245,991.0859262039609,919.9744597747269,913.9945411406118,581.7237014800044,3.386854607764349,17.7180004119873,15.6792740170897,210.7281644831545,16.39999961853027,13994.07961778247,12.51329971836313,912.6567035861581,99.20632978034749,930.2207674256472,380.2686954259151,936.133018668888,931.5760214581039,968.7133975472713,3.559428281367553,0.7987148300821164,
521,False,0.8014114425507126,0.792371392250061,0.00982200363545993,0.014853259668566387,4.188396960342971,965.0,11.70767445815991,232.8317460268155,936.0,12.62226597584695,991.7448612787588,919.9203701451736,914.804834567417,580.5306593996107,3.29324833409131,17.7180004119873,15.63043901624374,209.6883442931976,16.39999961853027,13957.9423782248,12.38386256983053,912.5498767683815,100.1445378113842,930.0685206548081,380.7951120334594,935.8030837285381,931.80899281155,968.8289130208453,3.460890942789406,0.799841719717157,
522,True,0.8128227671742154,0.8050234913825989,0.020451374924154386,0.017554450359750538,4.185328246851992,965.0,11.70768400378785,234.9514765785444,936.0,12.62200541887146,991.1896119923782,919.8662805156202,915.0,580.6151755813023,3.236086844664903,17.7180004119873,15.58093655475234,209.0228391006512,16.39999961853027,14030.70759694375,12.31551411110066,912.3864727303551,101.5677694565731,929.9162738839693,380.954957573733,935.6796209185484,932.0419641649962,968.8605321735233,3.400660999517674,0.80526638047271,
523,False,0.8194226429262018,0.8094093799591064,0.01439915154360294,0.01439915154360294,4.182259533361013,965.0,11.70769354941579,236.3496313350226,936.3276817545226,12.62174486189596,990.9368523546979,919.8121908860669,914.9305391318583,580.7929949094159,3.271673755227116,17.7180004119873,15.53143409326094,207.0769165368265,16.39999961853027,14076.22971620097,12.35250784434679,912.2436946744198,100.5198919629442,929.8261347149153,381.0074939214858,935.8741104601361,932.1799173404237,968.7629569769633,3.43789731861516,0.8111821528039336,
524,False,0.8189576511741614,0.809131920337677,0.009548271215054971,0.013914063510748143,4.179190819870035,965.0370422007666,11.70770309504373,236.3358382339535,936.9789169088074,12.62148430492046,990.2141982129291,919.7581012565136,914.1356372188359,580.7957617211704,3.330058514861396,17.7180004119873,15.4856377253938,205.1143671341181,16.39999961853027,14042.75001595013,12.39134200512005,912.334734114176,99.15244452843424,929.8950968689747,380.5195486233705,936.0721276446377,932.1358436644243,968.6639483847124,3.499097675553185,0.8144314623071437,
525,False,0.8188307029728314,0.808643102645874,0.009698782635154446,0.01345907776191324,4.176122106379056,965.13515360431,11.70771264067166,236.0477846427632,937.0,12.62122374794497,989.9011263133995,919.7040116269602,913.9544037347387,581.7184943723128,3.330910711429731,17.7180004119873,15.4459513666073,203.0206618433412,16.39999961853027,14028.15918691827,12.43017616589331,912.4915883179722,99.2312224655747,929.9720335133385,380.0246297681321,936.2701448291393,932.0872899415896,968.5649397924615,3.5,0.8162698646604464,
526,False,0.8222325200630399,0.8136608004570007,0.013589417417165905,0.01415623130567183,4.173053392888077,965.2341672781146,11.7077221862996,235.197244140232,937.0,12.62096319096947,988.5266570250114,919.6499219974069,914.7343693408457,580.2245323814954,3.330858906314192,17.7180004119873,15.40635528048259,202.2271290643732,16.39999961853027,14007.91249363673,12.46901032666657,912.6484425217684,97.56849200085219,930.0489701577022,379.2472511097383,936.4187827281851,932.0387362187546,968.423597804175,3.5,0.8187616037029493,
